,time_in_cycles,LPCompOT,HPCompOT,LPTurbineOT,HPCompOP,PhyFanSpeed,PhyCoreSpeed,CoreSpeedDifference,HPCOStaticPre,RFuelFlow,BypassRatio,BleedEnthalpy,HPTurbineCoolAirFlow,LPTurbineAirFlow,RUL
17094,210,643.46,1595.72,1418.21,552.7,2388.15,9055.89,-922.2299999999996,48.03,520.48,8.4878,395,38.75,23.231,57
17095,211,642.77,1596.57,1417.92,552.51,2388.14,9065.48,-927.4399999999996,47.85,520.73,8.4974,395,38.61,23.1817,56
17096,212,643.27,1596.19,1418.69,552.4,2388.17,9061.75,-925.3299999999999,47.83,520.43,8.4648,394,38.6,23.183,55
17097,213,643.18,1595.11,1418.3,552.17,2388.2,9070.82,-930.1399999999994,47.74,520.58,8.4957,395,38.56,23.2459,54
17098,214,643.16,1593.43,1422.9,552.67,2388.15,9067.58,-933.8699999999999,47.94,520.08,8.4693,396,38.58,23.2509,53
17099,215,643.11,1592.57,1423.29,552.98,2388.17,9063.47,-921.9299999999994,47.84,520.84,8.4936,395,38.44,23.2071,52
17100,216,643.13,1596.97,1417.51,552.49,2388.16,9066.58,-926.6099999999997,47.74,520.65,8.4983,396,38.61,23.1692,51
17101,217,642.89,1597.06,1412.61,552.85,2388.15,9058.89,-914.9099999999999,47.89,520.03,8.4746,393,38.52,23.1836,50
17102,218,642.92,1594.07,1414.09,552.7,2388.16,9064.3,-916.0299999999988,48.03,520.81,8.4838,395,38.72,23.3263,49
17103,219,642.94,1598.13,1427.42,552.84,2388.17,9064.28,-927.9500000000007,47.9,520.2,8.4758,394,38.7,23.1862,48
17104,220,643.41,1589.45,1424.73,552.82,2388.18,9058.21,-919.4599999999991,47.76,520.43,8.4574,395,38.68,23.1748,47
17105,221,643.35,1593.91,1424.16,552.56,2388.22,9067.72,-933.1099999999997,47.79,520.49,8.5287,395,38.65,23.2562,46
17106,222,643.63,1595.25,1417.57,552.05,2388.16,9060.49,-920.3400000000001,47.76,520.43,8.4897,395,38.51,23.0826,45
17107,223,643.42,1597.16,1421.16,552.12,2388.17,9061.26,-924.8699999999999,47.86,520.88,8.4846,394,38.52,23.2339,44
17108,224,642.71,1592.77,1420.93,552.13,2388.15,9061.16,-924.4499999999998,47.93,520.46,8.4538,396,38.5,23.3189,43
17109,225,642.87,1596.96,1420.15,552.25,2388.21,9062.06,-920.9899999999998,47.84,520.03,8.4913,394,38.64,23.0949,42
17110,226,643.26,1593.38,1422.21,552.25,2388.13,9063.99,-922.1599999999999,47.91,520.11,8.5022,395,38.55,23.1058,41
17111,227,643.32,1596.47,1427.1,551.98,2388.23,9061.21,-922.159999999999,47.8,520.21,8.5082,395,38.63,23.1343,40
17112,228,642.5,1592.91,1423.15,552.33,2388.18,9063.86,-925.2600000000002,47.95,520.57,8.5095,395,38.66,23.1125,39
17113,229,643.35,1593.36,1422.96,552.34,2388.15,9068.65,-931.1700000000001,47.87,520.21,8.4737,394,38.6,23.2358,38
17114,230,643.14,1603.23,1419.91,552.03,2388.24,9058.99,-920.9299999999994,47.85,520.02,8.4904,396,38.68,23.1196,37
17115,231,644.08,1596.17,1422.18,552.24,2388.17,9068.56,-925.9799999999996,47.87,520.02,8.5083,394,38.6,23.249,36
17116,232,643.05,1598.35,1425.0,552.13,2388.19,9069.45,-927.3300000000008,47.88,520.27,8.4854,396,38.63,23.1939,35
17117,233,642.74,1596.1,1420.96,552.47,2388.15,9064.55,-924.3199999999997,47.89,520.62,8.474,395,38.73,23.2206,34
17118,234,643.18,1601.87,1426.88,551.77,2388.23,9062.82,-918.0,47.87,520.42,8.5088,395,38.7,23.1178,33
17119,235,643.53,1598.9,1420.5,552.15,2388.13,9066.25,-932.25,47.9,519.93,8.4482,395,38.69,23.1971,32
17120,236,643.44,1601.21,1418.31,552.31,2388.18,9073.74,-929.3299999999999,47.97,519.99,8.4735,394,38.64,23.0403,31
17121,237,643.36,1596.69,1419.05,551.49,2388.18,9071.3,-924.2099999999991,47.98,520.39,8.4949,396,38.48,23.087,30
17122,238,643.33,1608.71,1431.8,553.35,2388.21,9068.72,-922.4799999999996,47.88,520.17,8.507,395,38.49,23.1865,29
17123,239,642.95,1591.92,1417.63,552.3,2388.18,9064.22,-920.7699999999995,47.85,520.14,8.4927,394,38.6,23.1215,28
17124,240,643.39,1596.6,1417.97,552.56,2388.23,9065.01,-926.2700000000004,47.96,520.54,8.4886,396,38.64,23.185,27
17125,241,643.12,1608.22,1426.68,551.65,2388.24,9071.9,-929.4899999999998,48.03,520.2,8.5318,396,38.68,23.0856,26
17126,242,643.14,1603.06,1420.64,551.71,2388.2,9070.84,-926.0799999999999,47.96,520.69,8.4686,396,38.62,23.1049,25
17127,243,643.36,1601.29,1427.63,551.89,2388.2,9069.9,-929.5099999999993,47.97,519.86,8.4991,396,38.38,23.0507,24
17128,244,643.57,1596.34,1425.06,552.36,2388.2,9065.53,-920.460000000001,47.95,519.98,8.5133,397,38.57,23.076,23
17129,245,643.8,1598.4,1422.77,551.69,2388.24,9073.57,-931.4200000000001,48.06,520.37,8.4776,395,38.63,23.1645,22
17130,246,643.14,1595.9,1418.57,552.33,2388.2,9068.99,-922.1099999999997,48.05,520.66,8.4528,395,38.68,23.0715,21
17131,247,643.65,1611.57,1423.9,551.7,2388.21,9071.0,-923.5299999999997,47.88,520.59,8.4694,395,38.57,23.0683,20
17132,248,643.75,1599.69,1415.04,551.74,2388.19,9073.11,-928.2500000000009,48.04,520.4,8.5116,395,38.77,23.0883,19
17133,249,643.29,1601.26,1429.37,551.9,2388.18,9076.46,-923.1099999999988,48.09,519.4,8.4889,396,38.47,23.1147,18
17134,250,643.27,1599.02,1422.64,551.48,2388.3,9079.22,-934.7799999999997,48.01,519.93,8.4885,395,38.26,23.1047,17
17135,251,643.6,1600.32,1425.2,551.63,2388.23,9074.64,-929.3199999999997,48.08,520.5,8.4867,396,38.47,23.1155,16
17136,252,643.31,1599.0,1425.48,551.9,2388.19,9071.71,-925.8599999999988,48.16,520.43,8.5067,396,38.53,23.0989,15
17137,253,643.49,1604.12,1425.97,552.33,2388.21,9074.34,-928.4200000000001,48.03,519.23,8.5218,396,38.41,23.1554,14
17138,254,643.23,1597.37,1420.56,551.91,2388.24,9077.01,-930.2200000000003,48.14,520.16,8.4733,395,38.47,23.0382,13
17139,255,643.49,1603.39,1425.64,551.44,2388.23,9070.78,-920.420000000001,47.9,520.19,8.4742,396,38.49,23.1701,12
17140,256,643.24,1597.33,1430.68,551.8,2388.21,9072.41,-925.21,48.04,520.33,8.5076,395,38.54,23.0157,11
17141,257,643.54,1606.44,1425.2,552.17,2388.21,9074.74,-927.6899999999996,48.05,520.38,8.5328,396,38.47,23.0882,10
17142,258,644.34,1599.54,1420.96,551.6,2388.24,9071.07,-926.0699999999997,48.0,519.6,8.4864,397,38.28,23.0497,9
17143,259,643.12,1603.12,1430.47,551.51,2388.24,9078.33,-930.8400000000001,48.08,519.85,8.5274,394,38.43,23.0957,8
17144,260,644.17,1596.12,1432.91,551.73,2388.2,9077.81,-925.7599999999993,48.06,519.87,8.5262,395,38.44,22.9976,7
17145,261,643.99,1597.57,1422.32,551.92,2388.26,9070.99,-916.3599999999997,48.15,519.96,8.519,397,38.3,23.1134,6
17146,262,643.03,1608.43,1430.82,551.32,2388.19,9075.19,-927.5300000000007,48.09,519.55,8.5567,395,38.63,23.1213,5
17147,263,643.69,1601.97,1422.61,551.72,2388.2,9073.18,-921.3100000000004,48.17,520.11,8.5247,395,38.41,23.0407,4
17148,264,643.34,1599.89,1429.65,551.54,2388.29,9078.16,-929.29,47.87,519.66,8.5464,397,38.49,22.9996,3
17149,265,643.87,1598.81,1436.17,551.82,2388.19,9068.16,-919.3999999999996,48.29,520.0,8.5113,396,38.49,23.0383,2
17150,266,643.2,1605.59,1428.1,551.8,2388.25,9077.82,-931.5999999999995,48.08,519.74,8.5336,395,38.36,23.0022,1
17151,267,643.68,1606.08,1430.13,550.64,2388.25,9079.24,-929.5799999999999,48.17,519.77,8.5367,396,38.49,23.1018,0
17152,1,642.31,1580.41,1404.26,553.92,2388.09,9047.33,-915.6599999999999,47.31,522.02,8.3863,393,38.95,23.3332,187
17153,2,642.37,1586.83,1396.63,553.5,2388.08,9042.51,-906.9400000000005,47.3,521.73,8.4283,394,38.96,23.3597,186
17154,3,642.51,1589.86,1405.45,553.86,2388.07,9051.67,-926.5,47.36,521.75,8.402,392,38.84,23.3195,185
17155,4,642.43,1591.46,1399.49,553.8,2388.11,9043.85,-914.2800000000007,47.48,522.06,8.4057,393,38.9,23.2142,184
17156,5,642.01,1589.04,1400.7,553.19,2388.09,9037.75,-911.0699999999997,47.38,522.25,8.4239,393,38.88,23.3594,183
17157,6,642.09,1593.84,1413.45,553.93,2388.06,9051.59,-922.0900000000001,47.23,521.91,8.422,392,39.08,23.3577,182
17158,7,642.47,1589.94,1410.87,553.37,2388.05,9041.88,-909.3799999999992,47.26,522.22,8.4264,393,38.71,23.3937,181
17159,8,641.88,1583.06,1405.42,553.0,2388.08,9050.89,-918.5299999999997,47.43,521.69,8.422,394,38.97,23.3585,180
17160,9,642.38,1587.57,1401.93,554.52,2388.02,9057.19,-921.8100000000004,47.43,521.03,8.4393,392,38.91,23.3156,179
17161,10,642.59,1590.37,1405.7,553.13,2388.07,9048.57,-918.2199999999993,47.32,521.66,8.3807,393,38.86,23.2654,178
17162,11,642.27,1584.08,1409.61,553.59,2388.1,9052.57,-925.1199999999999,47.48,521.47,8.4284,391,38.94,23.3506,177
17163,12,642.89,1581.25,1405.2,553.92,2388.08,9050.98,-917.0799999999999,47.31,521.41,8.4347,393,38.77,23.2885,176
17164,13,642.2,1586.6,1409.83,554.05,2388.06,9054.49,-919.8199999999997,47.54,521.36,8.4252,392,38.9,23.3357,175
17165,14,642.33,1583.61,1404.09,553.44,2388.05,9042.97,-908.6699999999992,47.39,521.61,8.3953,391,38.85,23.3549,174
17166,15,642.62,1589.59,1405.94,553.69,2388.09,9051.28,-923.6800000000003,47.37,522.0,8.3985,393,38.88,23.3261,173
17167,16,642.77,1582.07,1410.99,554.11,2388.05,9050.55,-916.829999999999,47.32,521.77,8.4512,391,38.81,23.4112,172
17168,17,642.93,1590.99,1408.9,553.32,2388.12,9045.83,-918.0299999999997,47.32,521.21,8.4059,392,39.07,23.4003,171
17169,18,642.45,1583.27,1408.31,553.88,2388.08,9045.97,-920.8599999999997,47.38,521.56,8.3959,392,38.93,23.4061,170
17170,19,642.56,1588.44,1403.63,553.79,2388.04,9043.28,-911.6800000000003,47.3,522.08,8.4319,393,38.99,23.2704,169
17171,20,642.45,1587.99,1406.19,553.77,2388.07,9049.52,-920.6800000000003,47.22,521.37,8.4396,393,39.08,23.3066,168
17172,21,642.22,1585.68,1406.51,553.63,2388.1,9039.79,-905.8700000000008,47.39,521.6,8.4333,392,39.0,23.2366,167
17173,22,642.2,1582.56,1403.89,553.6,2388.09,9054.79,-924.4300000000012,47.4,521.92,8.4127,393,38.94,23.342,166
17174,23,642.69,1591.33,1407.79,553.71,2388.13,9043.86,-917.9900000000007,47.39,521.44,8.4387,393,38.91,23.2444,165
17175,24,642.11,1584.62,1401.73,553.8,2388.09,9046.58,-920.8699999999999,47.45,521.59,8.4057,392,38.88,23.2486,164
17176,25,642.47,1585.34,1404.21,553.19,2388.05,9045.29,-918.0400000000009,47.51,521.04,8.4083,391,38.72,23.4437,163
17177,26,642.71,1584.58,1401.23,554.4,2388.08,9052.27,-921.1500000000005,47.44,521.56,8.4405,393,39.13,23.347,162
17178,27,642.64,1588.68,1402.45,553.97,2388.04,9055.42,-922.5200000000004,47.47,522.16,8.3852,393,39.08,23.3735,161
17179,28,642.4,1586.99,1403.32,554.0,2388.05,9057.27,-925.7700000000004,47.37,521.67,8.4044,393,38.79,23.3527,160
17180,29,642.45,1583.65,1410.27,553.5,2388.14,9051.14,-920.1599999999999,47.48,522.01,8.4366,394,39.06,23.2799,159
17181,30,642.73,1589.19,1407.82,553.21,2388.12,9042.61,-912.8000000000002,47.48,521.37,8.4122,393,38.82,23.3216,158
17182,31,642.45,1591.3,1406.62,554.27,2388.06,9055.39,-929.579999999999,47.37,522.02,8.404,394,38.89,23.4098,157
17183,32,642.37,1581.62,1403.3,553.36,2388.07,9045.93,-915.7000000000007,47.39,521.52,8.4086,393,38.96,23.408,156
17184,33,642.47,1591.44,1403.23,554.12,2388.09,9044.35,-922.0500000000002,47.35,521.89,8.4386,391,38.89,23.3909,155
17185,34,642.28,1588.51,1401.66,553.68,2388.02,9051.39,-923.2299999999996,47.46,521.51,8.4209,393,38.97,23.3551,154
17186,35,642.67,1588.03,1404.63,553.58,2388.07,9051.62,-927.2900000000009,47.53,521.83,8.4248,391,38.88,23.2829,153
17187,36,641.96,1585.14,1403.25,554.0,2388.12,9047.79,-921.0700000000006,47.42,521.78,8.4366,392,38.94,23.3038,152
17188,37,642.99,1593.95,1411.28,552.49,2388.1,9048.82,-921.2299999999996,47.46,522.34,8.4327,392,38.8,23.3718,151
17189,38,642.14,1583.88,1405.04,554.06,2388.05,9047.57,-917.6999999999998,47.48,522.04,8.4401,393,38.94,23.3578,150
17190,39,642.57,1587.6,1402.04,554.53,2388.13,9044.3,-914.8799999999992,47.4,521.73,8.4211,392,39.01,23.3667,149
17191,40,642.82,1592.13,1402.5,553.25,2388.13,9048.2,-917.6100000000006,47.47,521.81,8.416,393,38.77,23.3966,148
17192,41,642.57,1591.49,1403.02,553.83,2388.1,9049.91,-926.3099999999995,47.35,521.98,8.4392,393,38.8,23.2299,147
17193,42,642.45,1589.39,1399.22,553.66,2388.07,9046.73,-919.8199999999997,47.33,521.38,8.4199,391,38.74,23.3729,146
17194,43,642.73,1584.77,1405.57,552.87,2388.08,9049.61,-916.3700000000008,47.53,521.88,8.4393,394,38.85,23.4313,145
17195,44,642.72,1588.86,1410.37,554.45,2388.03,9048.92,-921.4800000000005,47.4,521.6,8.4138,393,38.89,23.3747,144
17196,45,642.67,1590.15,1408.48,553.62,2388.11,9052.8,-921.2999999999993,47.31,521.76,8.4402,394,39.01,23.2769,143
17197,46,642.16,1591.45,1401.9,554.18,2388.17,9047.6,-923.3000000000002,47.5,522.0,8.4418,393,38.98,23.3411,142
17198,47,642.63,1584.1,1401.53,553.6,2388.12,9037.76,-909.25,47.46,521.87,8.4478,392,39.03,23.3067,141
17199,48,642.73,1587.05,1412.91,554.11,2388.1,9047.98,-918.1299999999992,47.54,521.53,8.4147,392,39.06,23.452,140
17200,49,642.44,1594.21,1407.72,553.94,2388.1,9052.31,-921.6399999999994,47.44,521.53,8.4278,393,38.85,23.3197,139
17201,50,642.4,1592.68,1408.59,553.2,2388.13,9050.44,-923.3700000000008,47.5,522.08,8.4445,394,38.97,23.3855,138
17202,51,642.41,1584.81,1408.1,553.41,2388.13,9049.9,-920.6799999999994,47.38,521.42,8.4348,394,38.95,23.2695,137
17203,52,642.2,1594.58,1406.78,553.19,2388.09,9048.58,-918.1400000000003,47.46,521.77,8.438,392,38.78,23.2944,136
17204,53,642.42,1586.59,1400.61,554.76,2388.06,9041.06,-908.9199999999992,47.42,521.42,8.4335,391,38.83,23.3808,135
17205,54,642.2,1597.03,1407.74,553.74,2388.09,9048.2,-920.6800000000003,47.31,521.17,8.4022,394,38.99,23.1784,134
17206,55,642.76,1589.41,1399.76,553.76,2388.09,9046.7,-916.4400000000005,47.41,520.92,8.4167,392,38.96,23.2452,133
17207,56,642.64,1590.52,1403.97,554.13,2388.11,9051.83,-925.8400000000001,47.42,522.15,8.4284,393,38.96,23.3748,132
17208,57,642.69,1584.34,1401.59,553.25,2388.13,9046.98,-916.7999999999993,47.27,521.3,8.4318,393,38.87,23.1746,131
17209,58,642.86,1587.55,1401.53,553.61,2388.09,9044.8,-919.8399999999992,47.43,522.15,8.4583,393,38.88,23.3496,130
17210,59,642.41,1581.12,1405.76,553.85,2388.1,9050.46,-921.0499999999993,47.35,522.06,8.4333,393,39.04,23.3655,129
17211,60,642.13,1592.98,1398.84,553.83,2388.07,9043.36,-909.960000000001,47.37,521.27,8.4156,391,38.91,23.2915,128
17212,61,642.85,1581.17,1400.56,553.36,2388.11,9053.86,-919.130000000001,47.31,521.78,8.4412,392,38.86,23.4161,127
17213,62,643.08,1591.1,1402.85,554.16,2388.12,9050.75,-926.8599999999997,47.43,521.51,8.4309,392,39.01,23.3259,126
17214,63,642.18,1592.59,1405.09,554.55,2388.11,9051.02,-922.4200000000001,47.29,521.85,8.4517,392,38.83,23.3697,125
17215,64,642.72,1579.92,1402.52,553.56,2388.13,9049.84,-921.9200000000001,47.24,521.66,8.4743,391,38.79,23.3397,124
17216,65,642.63,1592.43,1401.01,553.7,2388.08,9046.04,-913.8100000000013,47.62,521.38,8.4376,392,38.81,23.2808,123
17217,66,641.81,1591.27,1407.31,553.54,2388.11,9052.77,-919.2800000000007,47.51,521.64,8.4003,393,39.09,23.3484,122
17218,67,642.52,1587.97,1406.84,554.14,2388.17,9046.58,-914.21,47.45,522.0,8.4413,392,38.81,23.3884,121
17219,68,642.74,1587.66,1405.33,554.18,2388.08,9053.12,-925.4000000000005,47.37,522.5,8.4061,393,38.93,23.2802,120
17220,69,642.66,1586.48,1403.06,553.16,2388.06,9049.06,-916.5699999999997,47.5,521.97,8.4128,394,38.91,23.2975,119
17221,70,642.54,1587.26,1412.08,552.89,2388.13,9048.53,-922.6000000000004,47.35,521.73,8.4326,394,38.85,23.363,118
17222,71,642.82,1592.67,1405.49,554.0,2388.13,9049.74,-923.0599999999995,47.45,521.62,8.443,392,38.86,23.3271,117
17223,72,642.67,1590.62,1410.57,554.03,2388.13,9041.75,-915.2200000000003,47.55,521.34,8.4418,392,39.03,23.3665,116
17224,73,642.93,1581.63,1402.76,553.94,2388.06,9043.85,-905.5500000000002,47.4,521.69,8.4576,393,38.85,23.2689,115
17225,74,642.31,1586.88,1412.5,553.87,2388.03,9047.65,-913.46,47.48,521.6,8.4119,394,39.13,23.3329,114
17226,75,642.55,1582.42,1402.67,553.64,2388.06,9044.12,-913.6600000000008,47.65,521.47,8.4527,393,38.84,23.1912,113
17227,76,642.86,1587.6,1410.46,553.47,2388.06,9056.11,-923.7600000000002,47.34,521.68,8.4623,393,38.69,23.2664,112
17228,77,642.22,1589.93,1411.77,553.39,2388.12,9048.62,-918.5500000000011,47.44,521.4,8.4172,393,38.81,23.3432,111
17229,78,642.8,1584.81,1412.78,553.55,2388.14,9051.42,-927.5100000000002,47.42,521.71,8.4328,392,38.87,23.3254,110
17230,79,642.43,1586.15,1406.39,553.89,2388.18,9051.34,-924.46,47.4,521.64,8.4362,394,38.73,23.3519,109
17231,80,642.81,1586.53,1405.24,554.1,2388.07,9048.93,-914.8299999999999,47.58,521.42,8.4267,393,38.89,23.3615,108
17232,81,642.26,1582.11,1401.47,552.26,2388.11,9045.85,-911.1900000000005,47.36,521.56,8.429,392,38.87,23.3273,107
17233,82,642.08,1588.66,1409.23,553.88,2388.12,9052.14,-919.2599999999993,47.47,521.76,8.4089,393,38.97,23.3551,106
17234,83,642.83,1592.39,1406.19,553.68,2388.1,9051.29,-927.8500000000013,47.4,521.67,8.4276,392,38.67,23.4252,105
17235,84,642.69,1588.56,1414.89,552.39,2388.18,9052.15,-923.1799999999994,47.62,522.13,8.4713,394,38.89,23.25,104
17236,85,642.48,1582.32,1407.92,553.56,2388.1,9052.11,-923.3000000000002,47.63,521.93,8.4271,391,38.93,23.2639,103
17237,86,642.91,1582.74,1404.08,553.4,2388.08,9052.3,-918.9699999999993,47.58,521.35,8.4064,392,38.87,23.38,102
17238,87,642.58,1583.6,1403.38,553.26,2388.1,9046.61,-913.380000000001,47.7,521.43,8.4214,394,38.9,23.3083,101
17239,88,642.19,1597.43,1407.13,553.58,2388.07,9054.09,-921.3800000000001,47.55,521.82,8.4204,393,38.8,23.2964,100
17240,89,643.02,1585.05,1410.43,553.73,2388.1,9048.24,-922.5699999999997,47.5,521.54,8.4139,392,38.85,23.3259,99
17241,90,642.84,1587.94,1405.35,553.82,2388.14,9048.54,-924.9300000000012,47.46,521.49,8.4304,391,38.86,23.4024,98
17242,91,642.35,1594.29,1406.98,553.74,2388.08,9053.23,-922.8299999999999,47.42,521.68,8.4706,392,38.87,23.3029,97
17243,92,642.72,1586.52,1403.7,553.56,2388.09,9050.92,-922.6800000000003,47.56,521.4,8.4463,392,38.96,23.3022,96
17244,93,642.75,1596.04,1409.68,553.11,2388.08,9048.25,-922.96,47.46,520.89,8.4477,391,38.74,23.2868,95
17245,94,642.36,1578.67,1405.02,553.18,2388.11,9041.47,-910.4499999999989,47.64,521.96,8.3745,392,38.89,23.2796,94
17246,95,642.56,1589.13,1409.58,552.86,2388.16,9048.52,-917.1400000000003,47.56,521.75,8.4385,393,38.87,23.3479,93
17247,96,642.34,1591.16,1399.48,554.1,2388.08,9048.11,-919.9000000000005,47.49,521.17,8.4338,393,38.76,23.356,92
17248,97,643.07,1591.43,1401.69,553.28,2388.18,9047.76,-922.1999999999998,47.53,521.6,8.4295,392,38.88,23.2559,91
17249,98,642.63,1596.99,1406.18,553.27,2388.07,9048.59,-914.6599999999999,47.52,521.19,8.4643,393,38.85,23.3123,90
17250,99,642.59,1600.02,1408.28,553.42,2388.13,9046.82,-913.2599999999993,47.58,521.47,8.4136,395,38.67,23.3731,89
17251,100,642.84,1590.36,1403.27,553.31,2388.11,9045.42,-911.2200000000003,47.38,521.49,8.4253,393,38.8,23.3634,88
17252,101,642.93,1591.15,1397.88,553.33,2388.15,9050.73,-919.3499999999995,47.66,521.54,8.4342,394,39.0,23.2381,87
17253,102,642.52,1585.43,1407.96,553.58,2388.06,9050.98,-916.2999999999993,47.63,521.22,8.4555,393,38.98,23.1996,86
17254,103,642.92,1587.12,1410.06,553.39,2388.09,9044.51,-913.0500000000002,47.45,521.13,8.4471,394,38.59,23.2953,85
17255,104,642.51,1597.02,1409.17,553.19,2388.08,9046.45,-920.8700000000008,47.51,521.43,8.4348,393,38.82,23.2883,84
17256,105,642.56,1590.93,1408.2,553.14,2388.11,9047.47,-915.8999999999996,47.56,521.18,8.4234,393,38.81,23.2725,83
17257,106,642.63,1587.61,1407.18,553.78,2388.14,9052.56,-919.2199999999993,47.41,521.54,8.4333,392,38.8,23.3443,82
17258,107,642.78,1588.13,1414.46,553.08,2388.16,9055.07,-918.1199999999999,47.63,521.62,8.4268,394,38.61,23.351,81
17259,108,642.62,1589.73,1418.74,553.36,2388.13,9049.79,-917.2300000000005,47.46,521.96,8.4695,393,38.81,23.4624,80
17260,109,642.47,1594.3,1403.84,553.72,2388.12,9051.96,-922.409999999999,47.66,521.29,8.4577,393,38.84,23.297,79
17261,110,642.0,1595.15,1410.89,552.96,2388.07,9052.06,-920.9099999999999,47.59,521.42,8.4347,393,38.86,23.2891,78
17262,111,642.74,1586.38,1407.94,553.41,2388.19,9055.1,-926.6200000000008,47.42,521.41,8.3903,392,38.94,23.178,77
17263,112,642.99,1584.86,1411.02,552.93,2388.1,9051.8,-918.1099999999997,47.65,520.85,8.463,394,38.79,23.2487,76
17264,113,642.66,1589.26,1415.26,553.03,2388.08,9055.7,-922.2500000000009,47.53,520.75,8.4552,393,38.78,23.2645,75
17265,114,642.81,1589.85,1411.23,553.87,2388.17,9041.18,-908.9300000000003,47.52,521.52,8.4512,394,38.8,23.1966,74
17266,115,642.39,1594.41,1412.62,553.5,2388.12,9045.46,-914.3999999999987,47.51,520.94,8.4284,392,38.94,23.1792,73
17267,116,642.49,1594.11,1406.09,552.65,2388.14,9043.62,-917.840000000001,47.49,520.79,8.4657,394,38.66,23.2875,72
17268,117,642.58,1590.6,1416.04,552.83,2388.17,9053.15,-924.6499999999996,47.65,521.03,8.4674,392,38.66,23.2665,71
17269,118,643.07,1588.18,1410.84,552.74,2388.12,9049.52,-920.6200000000008,47.58,521.77,8.4736,394,38.82,23.2192,70
17270,119,642.55,1591.65,1410.29,553.36,2388.11,9054.13,-918.9699999999993,47.58,521.07,8.467,392,38.76,23.3847,69
17271,120,642.71,1586.63,1405.96,553.52,2388.1,9050.64,-915.9499999999998,47.42,521.14,8.411,393,38.77,23.2864,68
17272,121,642.9,1592.26,1413.09,553.36,2388.09,9050.53,-917.210000000001,47.62,521.01,8.4663,392,38.85,23.1731,67
17273,122,642.99,1588.02,1415.86,553.21,2388.14,9047.51,-920.9099999999999,47.64,521.37,8.4693,394,38.75,23.3959,66
17274,123,642.67,1590.84,1415.71,552.25,2388.16,9060.47,-927.2199999999993,47.59,521.33,8.4464,394,38.85,23.369,65
17275,124,642.6,1591.6,1413.87,553.54,2388.13,9061.21,-931.619999999999,47.74,521.56,8.4535,393,38.53,23.2835,64
17276,125,642.73,1588.86,1411.02,552.62,2388.2,9051.14,-918.5499999999993,47.6,521.11,8.4699,393,38.75,23.348,63
17277,126,642.48,1582.8,1410.98,553.47,2388.14,9051.69,-923.1000000000004,47.56,520.84,8.4621,394,38.72,23.3288,62
17278,127,642.62,1596.08,1407.35,552.84,2388.16,9053.49,-919.3800000000001,47.64,520.94,8.4416,395,38.89,23.2047,61
17279,128,642.78,1598.95,1412.49,553.16,2388.17,9045.24,-918.4200000000001,47.75,521.26,8.4222,393,38.77,23.314,60
17280,129,642.86,1588.62,1413.53,552.6,2388.15,9050.09,-922.6999999999998,47.52,521.38,8.4332,394,38.94,23.2598,59
17281,130,642.73,1593.66,1414.7,552.92,2388.12,9048.64,-919.2399999999998,47.78,521.05,8.46,393,38.78,23.2158,58
17282,131,643.16,1589.06,1417.53,552.98,2388.2,9049.64,-922.9199999999992,47.6,521.13,8.4472,393,38.86,23.2057,57
